1419	     17.7893	1.0000
27386	      1.6147	0.3782
60218	      2.0092	0.1190
120087	      3.9937	0.2447
127972	      4.0289	0.2466
129399	      4.1182	0.2470
137293	      4.1455	0.2491
195430	      4.5784	0.2661
225195	      4.4418	0.2430
248906	      4.1013	0.2426
250267	      4.1917	0.2431
250958	      4.2807	0.2437
254043	      4.2973	0.2438
282243	      3.9731	0.2408
347280	      4.0580	0.2429
373440	      4.2196	0.2418
374301	      4.2583	0.2421
399910	      4.3580	0.2419
473226	      4.3888	0.2454
508127	      4.1579	0.2445
511917	      4.1632	0.2444
513000	      4.2094	0.2448
513681	      4.2530	0.2451
532918	      4.1344	0.2448
569343	      3.9980	0.2386
620595	      4.2438	0.2424
630816	      4.2419	0.2428
631567	      4.2642	0.2428
641505	      4.2626	0.2428
697002	      4.3981	0.2465
746025	      4.2422	0.2440
761171	      4.1842	0.2438
762265	      4.2152	0.2440
762938	      4.2446	0.2442
782674	      4.1614	0.2440
812287	      4.1119	0.2389
863537	      4.2774	0.2415
871319	      4.2807	0.2419
925990	      4.3756	0.2452
960907	      4.3358	0.2403
984827	      4.2509	0.2404
985910	      4.2749	0.2405
986580	      4.2976	0.2406
989485	      4.3026	0.2406
1030504	      4.1627	0.2398
1096549	      4.1983	0.2410
1122906	      4.2210	0.2406
1124076	      4.2330	0.2407
1149559	      4.2460	0.2403
1228006	      4.2599	0.2430
1251568	      4.2116	0.2418
1255794	      4.2121	0.2418
1256872	      4.2310	0.2420
1257530	      4.2488	0.2421
1258407	      4.2596	0.2421
1283798	      4.1901	0.2420
1328530	      4.1068	0.2409
1381076	      4.2102	0.2424
1388207	      4.2145	0.2426
1389099	      4.2242	0.2426
1396379	      4.2282	0.2430
1451883	      4.2908	0.2447
1504929	      4.2097	0.2434
1533562	      4.1444	0.2434
1534742	      4.1532	0.2434
1535841	      4.1686	0.2435
1536517	      4.1832	0.2436
1554131	      4.1476	0.2436
1602830	      4.0693	0.2427
1655766	      4.1546	0.2441
1665112	      4.1550	0.2444
1665848	      4.1635	0.2444
1675366	      4.1632	0.2447
1734042	      4.2112	0.2467
1786522	      4.1461	0.2454
1805122	      4.1143	0.2454
1806210	      4.1275	0.2455
1806888	      4.1399	0.2456
1807771	      4.1474	0.2456
1832066	      4.1028	0.2455
1879272	      4.0405	0.2447
1931066	      4.1179	0.2455
1938070	      4.1216	0.2457
1938975	      4.1286	0.2457
1946352	      4.1315	0.2460
2001617	      4.1801	0.2471
2054339	      4.1242	0.2462
2083373	      4.0766	0.2462
2084552	      4.0831	0.2462
2085363	      4.0950	0.2463
2085895	      4.1061	0.2463
2090242	      4.1059	0.2464
2141641	      4.0239	0.2460
2206378	      4.0632	0.2470
2229580	      4.0639	0.2468
2230570	      4.0701	0.2468
2253464	      4.0679	0.2467
2327091	      4.0950	0.2483
2383694	      4.0163	0.2481
2388548	      4.0159	0.2481
2389345	      4.0263	0.2482
2389892	      4.0360	0.2482
2392340	      4.0391	0.2483
2417864	      4.0072	0.2481
2480768	      4.0078	0.2477
2512868	      4.0376	0.2473
2514752	      4.0427	0.2474
2545727	      4.0648	0.2472
2618260	      4.0707	0.2469
2645400	      4.0404	0.2467
2648434	      4.0427	0.2468
2649238	      4.0521	0.2468
2649781	      4.0608	0.2469
2679053	      4.0237	0.2468
2728399	      3.9883	0.2462
2773763	      4.0459	0.2466
2779003	      4.0495	0.2468
2826821	      4.0895	0.2473
2885705	      4.0551	0.2464
2918967	      4.0161	0.2464
2920072	      4.0242	0.2464
2920727	      4.0320	0.2465
2945207	      4.0049	0.2464
2996310	      3.9712	0.2459
3043842	      4.0209	0.2466
3050483	      4.0222	0.2468
3051315	      4.0268	0.2468
3058177	      4.0279	0.2470
3107929	      4.0619	0.2479
3166092	      4.0327	0.2470
3196266	      4.0010	0.2470
3197057	      4.0088	0.2471
3197605	      4.0161	0.2471
3200642	      4.0177	0.2472
3236249	      3.9824	0.2470
3298033	      3.9959	0.2470
3327953	      4.0097	0.2468
3329241	      4.0137	0.2468
3358464	      4.0229	0.2466
3429791	      4.0387	0.2470
3468652	      4.0034	0.2469
3472125	      4.0048	0.2469
3472928	      4.0119	0.2469
3473463	      4.0186	0.2470
3498477	      3.9953	0.2469
3553124	      3.9616	0.2466
3599523	      4.0062	0.2471
3606002	      4.0075	0.2472
3655079	      4.0382	0.2479
3718427	      4.0060	0.2473
3748116	      3.9798	0.2473
3748915	      3.9865	0.2473
3749460	      3.9926	0.2474
3763282	      3.9828	0.2474
3810346	      3.9508	0.2470
3868611	      3.9840	0.2473
3878511	      3.9865	0.2474
3879584	      3.9898	0.2474
3889071	      3.9923	0.2475
3953883	      4.0121	0.2482
4008860	      3.9790	0.2478
4026499	      3.9665	0.2478
4027574	      3.9724	0.2479
4028248	      3.9780	0.2479
4030049	      3.9805	0.2479
4063715	      3.9533	0.2478
4120971	      3.9479	0.2476
4156182	      3.9758	0.2474
4157578	      3.9794	0.2475
4193070	      3.9995	0.2474
4260987	      3.9986	0.2472
4309085	      3.9601	0.2472
4310845	      3.9628	0.2472
4311637	      3.9686	0.2472
4312188	      3.9739	0.2472
4316245	      3.9742	0.2473
4362666	      3.9401	0.2470
